Experiment.ID	Trace.ID	date	channel	ROI	total.ROI.number	Area	Stimulation.after.frame	Time.for.requelibration	No.of.frames	Baseline	Mean.change	line.Fitted.change	Min.change	Max.change	period	period.SD	No.of.oscillations	time	value	value.SD	norm.value	norm.value.SD
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.22	19700101	CFP channel	22	36	470.8643	21.0	5.0	140	987.714	37.5929	12.0797	-7.3019	62.6873	4.28	2.151	26	24840	1491.6696	714.5645	1.5102	0.7235
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.22	19700101	CFP channel	22	36	470.8643	21.0	5.0	140	987.714	37.5929	12.0797	-7.3019	62.6873	4.28	2.151	26	25020	1318.9315	671.2103	1.3353	0.6796
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.22	19700101	CFP channel	22	36	470.8643	21.0	5.0	140	987.714	37.5929	12.0797	-7.3019	62.6873	4.28	2.151	26	25200	1362.6239	672.3276	1.3796	0.6807

AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	180	6643.9634	3533.0723	1.064	0.5658
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	360	6514.9766	3497.8022	1.0433	0.5601
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	540	6550.458	3361.0518	1.049	0.5382
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	720	6477.7969	3342.0493	1.0374	0.5352
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	900	6542.626	3434.0903	1.0477	0.5499
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	1080	6332.104	3332.9749	1.014	0.5337
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	1260	6344.959	3606.4312	1.0161	0.5775
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	1440	5823.1182	3134.4055	0.9325	0.5019
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	1620	6469.7075	3398.5771	1.0361	0.5443
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	1800	6173.311	3188.3611	0.9886	0.5106
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	1980	6249.7031	3300.1184	1.0008	0.5285
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	2160	6164.7095	3191.1226	0.9872	0.511
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	2340	6132.7178	3064.0085	0.9821	0.4907
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	2520	5858.9663	3038.7275	0.9383	0.4866
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	2700	6098.0918	3083.3503	0.9766	0.4938
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	2880	5966.1709	3113.7439	0.9554	0.4986
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	3060	6184.7656	3253.1238	0.9904	0.521
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	3240	6231.6519	3139.2632	0.9979	0.5027
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	3420	6154.9014	3140.1895	0.9856	0.5029
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	3600	6157.0361	3154.2405	0.986	0.5051
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	3780	6063.0464	3025.8186	0.9709	0.4846
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	3960	6419.0811	3279.5918	1.028	0.5252
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	4140	5766.3232	2726.1863	0.9234	0.4366
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	4320	5889.272	2677.2329	0.9431	0.4287
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	4500	6014.793	2691.019	0.9632	0.4309
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	4680	5986.9146	2741.8499	0.9587	0.4391
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	4860	5962.5439	2661.6101	0.9548	0.4262
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	5040	5981.1309	2678.9792	0.9578	0.429
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	5220	6028.1255	2780.9998	0.9653	0.4454
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	5400	6162.8496	2960.2759	0.9869	0.4741
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	5580	6222.1104	3082.625	0.9964	0.4937
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	5760	5910.9297	2816.3113	0.9466	0.451
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	5940	6353.2485	2999.179	1.0174	0.4803
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	6120	6017.9692	2944.4321	0.9637	0.4715
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	6300	6077.0923	2966.355	0.9732	0.475
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	6480	5856.3726	2924.4995	0.9378	0.4683
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	6660	6237.9487	3071.8784	0.9989	0.4919
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	6840	6236.1694	3140.7908	0.9987	0.503
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	7020	5908.5996	2861.3738	0.9462	0.4582
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	7200	5703.1074	2867.2122	0.9133	0.4592
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	7380	6123.4092	2904.45	0.9806	0.4651
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	7560	6014.6982	2838.3726	0.9632	0.4545
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	7740	6191.5942	2839.3064	0.9915	0.4547
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	7920	6168.8892	2762.6982	0.9879	0.4424
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	8100	6142.4409	2732.5181	0.9837	0.4376
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	8280	6147.8135	2802.4055	0.9845	0.4488
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	8460	6297.4082	2885.5657	1.0085	0.4621
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	8640	6420.4741	2845.8618	1.0282	0.4557
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	8820	6341.4614	2985.7959	1.0155	0.4781
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	9000	6467.835	3169.0166	1.0358	0.5075
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	9180	6628.6084	3304.771	1.0615	0.5292
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	9360	6647.8643	3437.8999	1.0646	0.5505
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	9540	7010.9351	3707.9409	1.1227	0.5938
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	9720	7019.5625	3781.9043	1.1241	0.6056
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	9900	7039.2568	3931.8611	1.1273	0.6297
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	10080	7074.5254	4062.7939	1.1329	0.6506
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	10260	7074.7119	4002.1372	1.1329	0.6409
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	10440	7048.2354	3927.1843	1.1287	0.6289
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	10620	7467.7402	4350.1133	1.1959	0.6966
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	10800	7326.0698	4135.877	1.1732	0.6623
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	10980	7313.3384	4197.7148	1.1712	0.6722
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	11160	7461.6846	4175.249	1.1949	0.6686
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	11340	7603.0054	4224.5596	1.2175	0.6765
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	11520	7477.8735	4232.687	1.1975	0.6778
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	11700	7658.7646	4223.584	1.2265	0.6764
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	11880	7623.1401	4313.8345	1.2208	0.6908
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	12060	7475.5474	4231.5527	1.1971	0.6776
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	12240	7513	4224.9893	1.2031	0.6766
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	12420	7215.5127	3946.3994	1.1555	0.632
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	12600	7279.8018	3914.9465	1.1658	0.6269
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	12780	7269.6938	3686.0488	1.1642	0.5903
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	12960	7098.9873	3706.5447	1.1368	0.5936
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	13140	7084.9897	3718.3301	1.1346	0.5955
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	13320	7062.2246	3580.002	1.1309	0.5733
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	13500	7016.3477	3542.1619	1.1236	0.5672
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	13680	6931.7866	3340.6306	1.1101	0.535
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	13860	6918.8574	3342.1521	1.108	0.5352
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	14040	7010.6016	3349.498	1.1227	0.5364
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	14220	6933.3037	3249.9534	1.1103	0.5204
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	14400	7057.2964	3188.7988	1.1302	0.5107
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	14580	7030.8071	3416.45	1.1259	0.5471
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	14760	6870.8022	3360.0427	1.1003	0.5381
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	14940	6834.5063	3270.345	1.0945	0.5237
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	15120	6813.0205	3314.2783	1.091	0.5308
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	15300	7066.5698	3440.5078	1.1316	0.551
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	15480	6955.9976	3409.8301	1.1139	0.5461
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	15660	7084.29	3340.3716	1.1345	0.5349
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	15840	7298.5391	3371.542	1.1688	0.5399
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	16020	7200.7461	3451.145	1.1531	0.5527
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	16200	7130.9541	3484.0276	1.142	0.5579
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	16380	7037.2324	3345.6716	1.1269	0.5358
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	16560	7119.5293	3604.877	1.1401	0.5773
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	16740	7240.5396	3590.2126	1.1595	0.5749
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	16920	7253.8975	3610.4614	1.1616	0.5782
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	17100	7167.625	3570.6011	1.1478	0.5718
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	17280	7239.8521	3706.7815	1.1594	0.5936
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	17460	7216.1147	3779.5391	1.1556	0.6053
AKT_PKB activity (Eevee AKT)	AKT_PKB activity (Eevee AKT).CFP channel.23	19700101	CFP channel	23	36	389.45	21.0	5.0	140	6244.5134	7.9571	12.8653	-8.2429	21.4921	5.7778	4.1946	19	17640	7242.2769	3841.7063	1.1598	0.6152
