Experiment.ID	Trace.ID	date	channel	ROI	total.ROI.number	Area	Stimulation.after.frame	Time.for.requelibration	No.of.frames	Baseline	Mean.change	line.Fitted.change	Min.change	Max.change	time	value	value.SD	norm.value	norm.value.SD
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.15	19700101	FRET channel	15	23	2.8864E-6	11.0	1.0	160	5862.4341	3.25	-15.1225	-9.7016	30.319	28800	7632.6187	2958.6648	1.302	0.5047

20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.2832E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	180	7556.1948	1319.3307	0.9957	0.1739
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.1744E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	360	7508	1337.4468	0.9894	0.1762
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.2192E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	540	7545.0776	1162.0385	0.9942	0.1531
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.2256E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	720	7690.5	1276.2753	1.0134	0.1682
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.1616E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	900	7662.2266	1320.7024	1.0097	0.174
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.2192E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	1080	7621.8232	1399.8586	1.0044	0.1845
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.1680E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	1260	7587.4971	1206.3868	0.9998	0.159
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.2064E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	1440	7495.082	1389.0975	0.9877	0.183
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.2640E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	1620	7507.7314	1284.9475	0.9893	0.1693
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.2576E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	1800	7683.4619	1309.0248	1.0125	0.1725
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.3152E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	1980	7618.6875	1400.7246	1.0039	0.1846
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4624E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	2160	7381.438	1681.6613	0.9727	0.2216
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4112E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	2340	7843.938	1362.6836	1.0336	0.1796
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.5072E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	2520	7675.334	1419.2373	1.0114	0.187
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4816E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	2700	7726.6304	1295.7877	1.0182	0.1708
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4944E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	2880	7624.3442	1343.7549	1.0047	0.1771
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4688E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	3060	7810.3042	1498.7759	1.0292	0.1975
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4240E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	3240	7784.3926	1454.2821	1.0258	0.1916
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.5392E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	3420	7769.1465	1453.7596	1.0238	0.1916
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6928E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	3600	7523.4092	1582.4677	0.9914	0.2085
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6096E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	3780	7639.1968	1540.5952	1.0066	0.203
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4752E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	3960	7796.9595	1714.723	1.0274	0.226
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.3728E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	4140	7745.3018	1559.3987	1.0206	0.2055
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4368E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	4320	7496.9126	1531.4801	0.9879	0.2018
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4496E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	4500	7775.2764	1548.427	1.0246	0.204
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4048E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	4680	7911.4209	1621.6285	1.0425	0.2137
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4240E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	4860	7866.4561	1656.3873	1.0366	0.2183
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4944E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	5040	7792.2803	1641.9905	1.0268	0.2164
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.3792E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	5220	7936.6646	1568.1464	1.0458	0.2066
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.5392E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	5400	7742.5552	1666.0801	1.0203	0.2195
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4816E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	5580	7768.5112	1700.0834	1.0237	0.224
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.5968E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	5760	7711.5586	1691.3668	1.0162	0.2229
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4880E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	5940	7787.8843	1619.3951	1.0262	0.2134
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4304E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	6120	7937.6401	1547.8644	1.046	0.204
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.5520E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	6300	7703.5854	1488.2643	1.0151	0.1961
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4624E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	6480	8021.5176	1464.553	1.057	0.193
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4304E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	6660	7767.0952	1475.4124	1.0235	0.1944
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.4816E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	6840	7861.5771	1505.8375	1.036	0.1984
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6160E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	7020	7490.8018	1325.76	0.9871	0.1747
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6800E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	7200	7446.6416	1405.2402	0.9813	0.1852
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6736E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	7380	7668.0381	1549.4817	1.0104	0.2042
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6224E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	7560	7864.0654	1624.7441	1.0363	0.2141
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.5328E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	7740	7947.7554	1615.5859	1.0473	0.2129
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.5648E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	7920	7860.6572	1527.3779	1.0358	0.2013
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6224E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	8100	7885.0688	1527.124	1.039	0.2012
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6480E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	8280	7901.1313	1654.705	1.0412	0.218
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.5520E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	8460	7932.3657	1498.8668	1.0453	0.1975
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.5264E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	8640	8198.3086	1742.8982	1.0803	0.2297
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6288E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	8820	7944.4321	1605.524	1.0469	0.2116
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6608E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	9000	7775.9458	1432.3826	1.0247	0.1888
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6480E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	9180	7972.791	1463.8839	1.0506	0.1929
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.5648E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	9360	8083.1475	1573.8424	1.0651	0.2074
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6800E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	9540	7878.8452	1545.0265	1.0382	0.2036
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6352E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	9720	7944.7393	1477.9257	1.0469	0.1948
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6288E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	9900	8058.9312	1477.297	1.062	0.1947
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.7120E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	10080	8020.0571	1712.5288	1.0568	0.2257
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6672E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	10260	8249.2441	1626.1798	1.087	0.2143
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.7056E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	10440	8034.7236	1509.2936	1.0588	0.1989
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6416E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	10620	7968.4463	1469.3984	1.05	0.1936
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6544E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	10800	7882.0596	1508.3445	1.0387	0.1988
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.5264E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	10980	8080.7134	1621.3073	1.0648	0.2136
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.5584E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	11160	7883.7681	1351.3676	1.0389	0.1781
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6928E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	11340	8025.6724	1514.7107	1.0576	0.1996
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.7568E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	11520	8130.8911	1551.6283	1.0714	0.2045
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.7056E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	11700	8028.9756	1513.2036	1.058	0.1994
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.7056E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	11880	8169.8188	1611.4924	1.0766	0.2124
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.7056E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	12060	8148.3765	1693.451	1.0737	0.2232
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6864E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	12240	8199.5518	1610.1898	1.0805	0.2122
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6736E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	12420	8168.0767	1588.8103	1.0763	0.2094
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6928E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	12600	8201.5146	1472.2704	1.0807	0.194
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6800E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	12780	8236.8037	1621.4579	1.0854	0.2137
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6288E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	12960	8307.21	1599.7181	1.0947	0.2108
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6288E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	13140	8529.2627	1759.5474	1.1239	0.2319
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6416E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	13320	8331.2061	1585.3027	1.0978	0.2089
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.7504E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	13500	8394.3467	1736.7799	1.1062	0.2289
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6928E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	13680	8351.1318	1579.5709	1.1005	0.2081
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.7888E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	13860	8459.6738	1723.7412	1.1148	0.2271
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.7568E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	14040	8505.3184	1743.3904	1.1208	0.2297
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6480E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	14220	8643.3506	1720.7579	1.139	0.2268
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.7312E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	14400	8576.2041	1834.0094	1.1301	0.2417
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6864E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	14580	8455.9482	1701.7688	1.1143	0.2242
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.7056E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	14760	8711.2949	1852.053	1.1479	0.2441
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.7312E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	14940	8608.998	1888.1449	1.1344	0.2488
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6416E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	15120	8493.1631	1770.9147	1.1192	0.2334
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6288E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	15300	8507.1055	1803.679	1.121	0.2377
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.5648E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	15480	8587.3613	1758.5605	1.1316	0.2317
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.7504E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	15660	8529.4268	1888.2668	1.124	0.2488
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.7376E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	15840	8777.1201	1956.4067	1.1566	0.2578
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.7760E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	16020	8644.0547	1830.5568	1.1391	0.2412
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6672E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	16200	8867.1436	1868.1477	1.1685	0.2462
20130816_Eevee AKT_EGF_100ngml_Kyoto_11	20130816_Eevee AKT_EGF_100ngml_Kyoto_11.FRET channel.16	19700101	FRET channel	16	23	3.6672E-6	11.0	1.0	160	7588.7529	16.6021	-4.229	-0.7062	36.9136	16380	8782.2549	2076.8733	1.1573	0.2737
